"rep","run","trial","bf_no_rvar","bf_rvar"
79,7,15,2.63046114417334e-20,0.603847472182173
79,7,16,8.43916903356997e-14,3.81745762089912e+20
79,7,17,1.92649428200366e-15,25487.1022693092
79,7,18,2.31367001348408e-23,4632894385691.02
79,7,19,4.04163510735538e-18,5.39466164275079e+20
79,7,20,1.42332889294428e-21,0.0162682573299965
80,7,1,1.05536619915647e-25,17833402349979496448
80,7,2,2.72411710822372e-20,9034731870395794
80,7,3,2.17014315650997e-19,1012316643183434624
80,7,4,2.65365889412325e-15,592861919210895488
80,7,5,7.1771023016942e-11,20762686744956272640
80,7,6,6.93476782927599e-29,29511441.9748767
80,7,7,2.88093607753102e-22,2938852907724.86
80,7,8,4.16035462456107e-17,166699.599653022
80,7,9,2.71914568843435e-20,1569208249405493760
80,7,10,2.22223994970174e-19,31403047234090840064
80,7,11,1.9173478558659e-21,200066076036.164
80,7,12,2.03717078652126e-20,870767671816156032
80,7,13,1.2976880914196e-18,15020.3781281609
80,7,14,4.60987238551503e-20,17783.8907718492
80,7,15,4.3162799134173e-18,13.1146581939689
80,7,16,5.1446967947468e-14,3.28912307805479e+21
80,7,17,7.17422420105847e-17,3091542.55273427
80,7,18,5.44902868193751e-20,2.17121954043357e+23
80,7,19,7.08928371008737e-27,4.74259532963659e+22
80,7,20,1.40716253642276e-21,2367.34107356324
81,7,1,5.74367031232478e-28,1123999412.41169
81,7,2,2.9920336787444e-20,285008828.458466
81,7,3,2.23450365807521e-22,52195176586343096
81,7,4,4.28492537404804e-17,10667874920521732
81,7,5,8.27424845905574e-19,1.95549542113636e+23
81,7,6,1.40030737004249e-34,621809805153.3
81,7,7,3.26686608993238e-24,36580.6661666796
81,7,8,1.22140785586622e-25,22.7623802132712
81,7,9,6.67606026369123e-26,69275648848.68
81,7,10,4.76598199366371e-19,3.07979333792456e+20
81,7,11,1.17348941918104e-19,28730768070464704
81,7,12,7.07628216764319e-29,15937154863451118
81,7,13,3.77800298979648e-20,480229478371.283
81,7,14,2.75216724816492e-33,83.9277109533866
81,7,15,9.7569120719173e-24,5.82315802664354
81,7,16,5.26849045028777e-11,65123125411365380096
81,7,17,7.37631378174848e-23,2165.98634356958
81,7,18,3.88771389720564e-24,19851504435315.3
81,7,19,2.29451822021523e-26,565845468093.78
81,7,20,9.68981397603637e-28,200349.669551732
82,7,1,9.1897566005853e-21,1119288066394738
82,7,2,3.85105555235859e-17,86289614.3532986
82,7,3,1.41272166504297e-25,83795843798578.8
82,7,4,3.9185096091722e-09,7731357569439.38
82,7,5,6.12762052678738e-12,1942500226264.53
82,7,6,5.08633155757522e-29,98460392234.1132
82,7,7,4.28425015750797e-22,3493506219.90935
82,7,8,1.99491963454769e-21,43041.4909149228
82,7,9,3.32125838654971e-21,26791166600568.1
82,7,10,3.06417458948369e-22,264484906675.497
82,7,11,8.3582809608592e-16,31855170464588.3
82,7,12,6.49072913226272e-27,250374279741441
82,7,13,4.45244597403948e-21,59968.8361658745
82,7,14,1.35829068360457e-14,5952483243886.57
82,7,15,5.67042364966812e-16,8.59917313483429
82,7,16,7.49923836044836e-20,222310601446455680
82,7,17,7.19975025862595e-22,286561.343418966
82,7,18,5.44256983424255e-21,1084755849165439
82,7,19,7.08026328403728e-23,1678668479157145
82,7,20,7.397948292146e-23,7331282087896.3
83,7,1,3.71837179806047e-14,9765013295.12224
83,7,2,1.04301829696951e-15,44054241.4690977
83,7,3,8.84914356654302e-22,3816288484.86397
83,7,4,3.20617429758901e-14,480011370781119680
83,7,5,3.65726787021096e-13,1.99501750298514e+24
83,7,6,1.57414910948647e-28,549442958343.135
83,7,7,2.8437346259974e-23,619909930269.191
83,7,8,2.44377911276649e-20,2.0165874006226
83,7,9,1.5069794383457e-16,1232006916947134
83,7,10,9.44200866754254e-12,20038625750975582208
83,7,11,7.88006133442983e-08,6189597729046536192
83,7,12,4.79417670697989e-23,622363040067.227
83,7,13,7.01445280576896e-20,10858136.2891063
83,7,14,5.71102746341519e-27,255156.014322622
83,7,15,2.34259183324266e-21,2330119517.46179
83,7,16,4.0648565183907e-16,2114165222379640832
83,7,17,9.73666540709396e-18,3449.213928655
83,7,18,6.69671201321378e-21,7036313796641.96
83,7,19,1.47198937431013e-19,360719454523.892
83,7,20,1.23376759395765e-21,13929595209.7516
84,7,1,1.84764262762456e-22,9309526137617.78
84,7,2,6.80121095748724e-18,794904228.508224
84,7,3,2.65445911325534e-26,176089830303.553
84,7,4,2.50513053729002e-13,1882449829872.88
84,7,5,1.78182734720179e-11,3761505685.1034
84,7,6,1.3257405949498e-30,5430235.35942604
84,7,7,2.21802702881149e-24,3330458007.03089
84,7,8,4.30230778342802e-17,21108.2321778347
84,7,9,7.85736529924752e-20,45913083623800.9
84,7,10,1.05272936514188e-16,3432181099536.75
84,7,11,5.27436585766524e-21,2492882489428.83
84,7,12,5.48136396124833e-26,1058905150503806336
84,7,13,3.62204795486735e-22,2633031.87351369
84,7,14,4.20901672146189e-17,117316.534800313
84,7,15,4.73008945771436e-20,33.0405064763312
84,7,16,1.74850148092115e-15,2.69589965071849e+20
84,7,17,7.06145598852293e-20,7.06780973500226
84,7,18,3.38286909333856e-20,166990391640799
84,7,19,4.5403698965352e-33,265672101327.683
84,7,20,2.63021270009111e-22,101638.423125842
85,7,1,2.68008267620736e-20,247743411.817232
85,7,2,4.32005987397169e-17,170034.759952132
85,7,3,2.6014775613896e-23,179915742866578
85,7,4,6.68076790033316e-10,2723229513143.94
85,7,5,6.6971457556727e-11,327174293931075776
85,7,6,1.66462048083067e-23,26182829876233.9
85,7,7,4.75896809772013e-19,261217728.985515
85,7,8,5.71461745343412e-22,10012.5705053082
85,7,9,1.40923128714986e-20,311447783862274
85,7,10,1.34702365186981e-21,21430051830062.1
85,7,11,2.98807043709158e-12,6073433357832040
85,7,12,5.17154853202565e-21,1453052631279124480
85,7,13,7.11623706404284e-18,679805.855697426
85,7,14,3.19235074486631e-26,288.47362610838
85,7,15,9.12293834097782e-20,10.4712583190555
85,7,16,1.41438374884776e-13,6494968528870841344
85,7,17,1.44200190887226e-18,41.1731893476859
85,7,18,5.97237244224241e-24,40983319315772.4
85,7,19,7.34627041495997e-25,15568094654617226
85,7,20,2.77594343095608e-22,6.64389883933805
86,7,1,1.19266057243195e-28,14371891734.092
86,7,2,1.93211477173181e-20,10019162484348.9
86,7,3,1.96245349364019e-27,19263298859047.5
86,7,4,1.80854151358659e-13,135549243250707216
86,7,5,8.15761601670956e-14,7.11209213164099e+20
86,7,6,2.56943011886947e-28,41840465.7857512
86,7,7,9.12326752586998e-25,1794322500738.92
86,7,8,4.73597955779399e-21,0.165318171292228
86,7,9,8.87089481180688e-17,577894332660780160
86,7,10,5.05077277689502e-16,2630035039646.16
86,7,11,1.66848211556437e-21,421032347119748
86,7,12,6.63703935291151e-28,8816974731254377472
86,7,13,3.24705542301746e-19,157662160.642547
86,7,14,3.05042218728089e-30,4557593741021.06
86,7,15,1.80190547053912e-22,6.33022688027261
86,7,16,7.50336857406223e-20,2.85467076157859e+22
86,7,17,4.19135265356887e-23,2081.51842716182
86,7,18,2.95412606349182e-18,2741152838614254
86,7,19,5.54382567734179e-30,186460797041959520
86,7,20,3.25237286823283e-27,26913859640.1017
87,7,1,7.08667948720487e-22,21932185560655.1
87,7,2,1.733410160177e-12,1695805174297.74
87,7,3,2.11169115817719e-21,15267272017392180
87,7,4,7.63806739195019e-16,96029173552628368
87,7,5,1.11060221876451e-13,894806508947722
87,7,6,5.97786886549058e-27,44508175484152.4
87,7,7,1.86642510323066e-17,22362507.0592672
87,7,8,1.60843852118859e-23,1.23971794550885
87,7,9,1.56285307262303e-24,655962255629.979
87,7,10,1.15221340019986e-17,2056255768085777920
87,7,11,1.48385434014178e-17,13169820829.9452
87,7,12,3.11490786263792e-24,7535927772418.06
87,7,13,1.30338762490829e-16,1118278190.48022
87,7,14,5.78057821584615e-29,126.748849775964
87,7,15,8.89178581485043e-18,87.6146376840712
87,7,16,9.6643298749682e-08,147062793851840192
87,7,17,1.68534545435139e-17,55145.587107394
87,7,18,8.85083660297935e-26,1373345179597360
87,7,19,2.1396679056104e-26,5276298172.5853
87,7,20,1.68912580868389e-23,0.347702727746643
88,7,1,9.66770391417934e-26,42352921647531.4
88,7,2,4.7098501747613e-16,1071150274264.87
88,7,3,3.72953368298726e-22,1413096899518449
88,7,4,1.17867934696369e-19,335228132157239
88,7,5,3.57999305004934e-11,1.63266263709813e+23
88,7,6,3.97974056456029e-27,23490333143.5886
88,7,7,2.08777512107055e-22,11170696133.5355
88,7,8,1.88327329148079e-20,88964.3512043313
88,7,9,9.75426665548037e-24,4615418034901684
88,7,10,1.06213626668464e-21,1.01328559864203e+20
88,7,11,1.81354998817052e-17,2138754247806958
88,7,12,1.54608029309812e-23,95363201860388.2
88,7,13,8.2842063326499e-19,20784174.791666
88,7,14,3.98476087106046e-26,274901779.219995
88,7,15,1.27143213169087e-16,14.1515406156749
88,7,16,1.12981682665197e-14,1150314787715408
88,7,17,6.1600729828924e-20,53131.8122689295
88,7,18,1.49869013645353e-24,16227531550528552
88,7,19,1.69647904430791e-27,536574992737.518
88,7,20,2.06272002081521e-27,5859829388.99001
89,7,1,2.01895976522621e-23,152099662791298
89,7,2,1.28410816508974e-19,3061127496208.69
89,7,3,7.39230278077465e-23,694977757526574
89,7,4,2.26882992787991e-11,2098663863747887872
89,7,5,1.27349217413795e-09,1.69195428682192e+21
89,7,6,2.81723742606975e-26,6967805357539.49
89,7,7,1.48529708163718e-23,7675988668.54119
89,7,8,3.25955996800571e-20,26692.2748595809
89,7,9,6.18897853533834e-19,70864448867308832
89,7,10,7.41136257404512e-16,76667431458556280832
89,7,11,8.2892649175392e-14,66030651793597.9
89,7,12,2.1711722794956e-25,4.36055326804269e+20
89,7,13,9.79768368384805e-17,128906063.518017
89,7,14,3.40190243211695e-26,464340.211083592
89,7,15,2.01798510481892e-20,1593605.01899871
89,7,16,3.35423220804567e-19,944551356628558848
89,7,17,1.29424022382459e-18,239074.285067164
89,7,18,5.46247187423794e-24,406291564715711744
89,7,19,5.3246728576735e-27,229717645905132864
89,7,20,1.36541655568131e-25,498023931209.137
90,7,1,2.07227392356021e-27,45739190.9550012
90,7,2,5.11741385260772e-22,544762.025874524
90,7,3,3.17540075481805e-27,574986348189.071
90,7,4,1.22269779645442e-12,1950834068591257
90,7,5,1.53858892310786e-13,54874120733834452992
90,7,6,2.0523794491418e-33,6364973.15863398
90,7,7,3.22397825738439e-24,2888126.63147527
90,7,8,1.26227427994695e-23,39.6091956996129
90,7,9,1.05934047250213e-24,1129173439533.41
90,7,10,5.1189348556172e-22,134216831656.533
90,7,11,2.48874734338461e-21,4580605988.42573
90,7,12,7.87058005788338e-31,2462049600386324
90,7,13,4.9352405722412e-19,4994015207131.59
90,7,14,2.30465037329761e-28,42376838.2080943
90,7,15,6.10910675796159e-20,1458.00711054728
90,7,16,7.25919589321471e-17,1.28632895149718e+21
90,7,17,2.59362049862865e-23,653.521159415975
90,7,18,2.87627474721081e-25,141340042384598
90,7,19,5.92788495170953e-27,8299482240.34437
90,7,20,7.99127681054369e-21,74195511532.3377
91,7,1,6.33981778486665e-21,4274740312639249408
91,7,2,5.42683295303707e-15,9743739005.53525
91,7,3,7.40664795869949e-20,2763321142.85944
91,7,4,1.02169416366503e-08,884079979396.573
91,7,5,2.48156910376652e-09,59187601356833328
91,7,6,2.58576641364197e-26,1104939244446.41
91,7,7,4.68304450394063e-25,16641514371.6389
91,7,8,6.67697026784114e-15,2096.86472483904
91,7,9,7.97105638387368e-17,183054881950906
91,7,10,6.30881621838874e-21,422656416063525
91,7,11,2.6814103439587e-17,9549894092708.96
91,7,12,2.80264983821442e-23,68066765586211.1
91,7,13,5.79914724685631e-16,120.379032276719
91,7,14,2.01320081219225e-16,116941815287488
91,7,15,5.09850454845044e-17,0.49094420252666
91,7,16,4.4659889651362e-21,1.4457386965205e+19
91,7,17,9.98218346574519e-19,46.5449022960754
91,7,18,3.08966478347425e-22,4251503119807284
91,7,19,1.7441168980713e-23,155418530543715264
91,7,20,1.51529894865065e-17,19926.4597772463
92,7,1,1.10179574352316e-25,2548637530.73012
92,7,2,1.48293518227579e-21,48862493.0807158
92,7,3,2.27958615816265e-25,61212855362.8971
92,7,4,3.71753518889945e-14,4548814186299785
92,7,5,1.10649863477901e-13,4.8966483014431e+22
92,7,6,1.36569936936557e-31,193778.802087616
92,7,7,4.40796543836664e-26,945763.283792572
92,7,8,6.38144336463609e-23,0.0511902840173993
92,7,9,9.20931410708155e-19,698522427980.786
92,7,10,9.54140801609421e-18,724194314.573933
92,7,11,8.03980352732009e-19,300037952584955
92,7,12,9.64607299725563e-25,2646475358343986
92,7,13,3.76703039324769e-20,3255302717.02367
92,7,14,7.97855067408247e-25,14122883.3353869
92,7,15,5.62817372873775e-23,1182.30389206023
92,7,16,6.81298408914808e-19,7005658760696044544
92,7,17,2.37949654659412e-18,10.03040392825
92,7,18,5.13490847965129e-19,50108563856918.8
92,7,19,4.16669738786036e-26,1508024707316.74
92,7,20,8.3005455062905e-24,4575631335257.92
93,7,1,2.054227895361e-21,709981637049.607
93,7,2,1.11684276794412e-17,4962200938.68373
93,7,3,1.66309721519673e-26,301073083507641
93,7,4,1.42760307299518e-12,120662300395478960
93,7,5,1.70625966452529e-10,15082388603052020
93,7,6,7.37390190978315e-29,6245255288.107
93,7,7,3.81142643614524e-24,94786951015.0981
93,7,8,1.27366561382996e-19,46.0140318142003
93,7,9,9.61564130328408e-22,106420063667117008
93,7,10,2.79654391476589e-20,16697445560864734
93,7,11,4.83009634696574e-15,669363579380.599
93,7,12,7.29454421065587e-27,5773141565379.03
93,7,13,1.12132456399836e-16,11156353.0397765
93,7,14,9.59885587506491e-26,67682535335.5238
93,7,15,2.78395070716711e-16,0.94827402885448
93,7,16,8.32953093981253e-16,65444685789129826304
93,7,17,2.06667682019961e-20,61755.968176449
93,7,18,4.89848004652959e-25,3960830702329997
93,7,19,7.92361909674023e-23,10914371825472.6
93,7,20,1.3524107260565e-22,4823365726841.47
94,7,1,5.72077247708842e-26,50071154312369.9
94,7,2,1.01627627925133e-19,448519.880712049
94,7,3,2.25028809089929e-24,773514711584.989
94,7,4,2.21911548012528e-14,43463246170.216
94,7,5,2.10449287940163e-08,29873331862.3778
94,7,6,3.0573628088685e-28,4.65624494987333
94,7,7,2.35410991897942e-26,1906819.3831861
94,7,8,1.72187560755895e-14,166.596312017773
94,7,9,2.93349050424779e-15,82011998943.2365
94,7,10,7.5854452540271e-18,5976612.02536906
94,7,11,2.39528216518651e-21,8411775854381392896
94,7,12,2.75143305837324e-25,775407368712546
94,7,13,2.57363117508929e-21,1923285013281.17
94,7,14,1.07273461104197e-22,40248503404952.8
94,7,15,5.19232735768116e-19,17.0005093045992
94,7,16,2.13022059941484e-18,7.73287018796846e+20
94,7,17,6.80137155451302e-20,119.521250895878
94,7,18,4.45239489948922e-23,4829124250193.95
94,7,19,1.06462770400927e-25,18385082.1981289
94,7,20,1.95031563058268e-19,168407982813.783
95,7,1,1.93480443555468e-21,67444895659819.1
95,7,2,4.28058102607637e-16,196371979.435589
95,7,3,2.61893336526525e-20,27715281732307.9
95,7,4,1.2232409016334e-14,416101106849449728
95,7,5,1.0716231819203e-12,848570683842335
95,7,6,1.00301327106965e-25,5841075.65664102
95,7,7,1.11870812396464e-23,17579533.579348
95,7,8,1.23581369077608e-21,0.000686803079916756
95,7,9,6.01126403141917e-17,143989445710.734
95,7,10,1.38792016310962e-19,3036270.44991401
95,7,11,1.98345207539305e-19,40165247.2145369
95,7,12,8.77068713241641e-20,42753347304.0075
95,7,13,4.21261806251058e-16,15812091.7115564
95,7,14,1.92588649743746e-23,5635700.3495264
95,7,15,8.19056715349614e-19,7.53458279333898
95,7,16,6.21996486417089e-13,1.15726276216284e+22
95,7,17,4.11462467218355e-16,3.57050725102665
95,7,18,2.07945159213849e-26,25149576981481.4
95,7,19,5.222532455461e-22,13731186266.3603
95,7,20,4.4473618943954e-21,46977203.4825522
96,7,1,1.11723306386045e-23,8164772.76519163
96,7,2,5.22823732227969e-18,4244124746139.61
96,7,3,1.13707111337766e-21,17230129725551.9
96,7,4,2.84798005140881e-11,18120396757806812
96,7,5,1.68947243649111e-13,227864443763944
96,7,6,4.39748626211734e-27,5860222191.54385
96,7,7,1.39098551687331e-16,399146906.909552
96,7,8,3.1392199232073e-18,0.0154661847978854
96,7,9,1.27604181415421e-19,5597232309434.24
96,7,10,2.38146008337406e-20,24503122226.7525
96,7,11,3.22623025133951e-14,56448362400213088
96,7,12,8.28387466546023e-26,183320650613967904
96,7,13,1.37766478392222e-18,2416010.51950207
96,7,14,1.85080215787049e-27,31829877.6595332
96,7,15,3.31447512287838e-19,21.3932380032082
96,7,16,1.58034989320848e-17,3022853562525420
96,7,17,1.37226515984316e-19,6.24524148420616
96,7,18,2.11204703670889e-18,903295357758.105
96,7,19,2.51665250828445e-22,7117145813032.05
96,7,20,8.63775609325416e-23,21602816336320.6
97,7,1,5.81450909943108e-24,4704661735198426
97,7,2,3.48604140944993e-18,4409778234429181
97,7,3,2.95115067568952e-24,121252166428.093
97,7,4,4.90168130339741e-15,1530640622814462464
97,7,5,7.16375065409995e-13,3.81721011118249e+26
97,7,6,2.86173861724091e-25,14341996.8394075
97,7,7,2.19818005059959e-22,8367072547334.41
97,7,8,1.00452827290715e-16,0.464664991558276
97,7,9,4.1391864688446e-17,1.677380846271e+21
97,7,10,7.64277758312361e-19,17385105096648857600
97,7,11,8.7469501834068e-16,19978211273878376448
97,7,12,3.10991043997291e-26,146612709926281
97,7,13,3.4039368630761e-19,14498287.4296706
97,7,14,3.95748332598907e-29,432068.218610787
97,7,15,5.60019618000181e-21,142.417790457342
97,7,16,9.25412637162594e-14,9.75760527123657e+24
97,7,17,2.02717758302345e-17,267706.875009524
97,7,18,2.54004181117831e-20,637203742094338688
97,7,19,6.39110832853053e-18,4318735684250866688
97,7,20,2.90516149963994e-21,3.87217115328128
98,7,1,7.75093677535067e-20,4155487504465.07
98,7,2,5.14590525650593e-15,2273496.83541119
98,7,3,1.30984909994137e-19,30925118432869.2
98,7,4,4.90543045427465e-15,765672143591287
98,7,5,9.85277076960930e-11,36453292305974920
98,7,6,1.6152708960345e-29,541898378285.409
98,7,7,4.43087137839205e-22,1539683695.71553
98,7,8,3.50055292478069e-24,16.0138321411784
98,7,9,1.28486170289036e-21,4777469377.20628
98,7,10,5.05447445621932e-18,1549537780520144
98,7,11,4.26362755517809e-15,400985492.788224
98,7,12,1.94176272474042e-23,199351759222759
98,7,13,8.26195187462219e-19,109278803.384959
98,7,14,2.1090172058028e-25,456826.171074405
98,7,15,2.28292784018822e-17,14.0114490396066
98,7,16,9.51810976788974e-11,312560240519912
98,7,17,2.15326649581008e-15,4.3735041528065
98,7,18,1.43843296692598e-23,669902891642954
98,7,19,8.71425066810727e-30,6429.8467680966
98,7,20,1.13268217784489e-20,3178.64556672917
99,7,1,9.56582255246836e-25,12014541979351.5
99,7,2,7.67101108991034e-18,150633401505.42
99,7,3,2.70872664420511e-20,22621883.9571119
99,7,4,3.47745217001941e-08,31659921851861992
99,7,5,7.00377849918306e-13,4784453591569945600
99,7,6,1.02082145260637e-27,1663983788233818
99,7,7,5.36410496746832e-20,129889874.33786
99,7,8,5.82047900283624e-27,111.593357113538
99,7,9,2.74509359524797e-23,1916876298693.05
99,7,10,1.93072853359355e-14,3766031572.87551
99,7,11,1.64274169900043e-15,86133339.9945737
99,7,12,3.01367567885255e-27,92515083733836112
99,7,13,3.93021075389336e-20,161047964.087892
99,7,14,4.51765243561938e-21,367717393.797183
99,7,15,1.36188096018575e-22,10.4195753345398
99,7,16,1.66899485663714e-17,3.63959498805981e+21
99,7,17,1.52530368496389e-24,0.000294878386354779
99,7,18,1.59755636031983e-22,89496969978359.4
99,7,19,7.66670801745082e-28,10660538335911.5
99,7,20,2.47122205008669e-23,23176147764692.2
100,7,1,2.38730758815235e-24,10517454659323982
100,7,2,4.71879865460176e-16,117472981226937
100,7,3,5.38049537142703e-24,34589711672814668
100,7,4,2.03050642374626e-20,779113628900392
100,7,5,2.80399609128977e-12,41407138965535352
100,7,6,2.33650298885845e-28,13596556522.601
100,7,7,1.51504396552235e-24,1406293084538.4
100,7,8,2.1651295073052e-19,53.8764670699848
